accuracy,macro_f1,mae,f1_birads2,f1_birads3,f1_birads4,f1_birads5,loss,fold,aug
0.624,0.5919648553074959,0.4053333333333333,0.7431192660550459,0.4927536231884058,0.6592592592592592,0.4727272727272727,0.10247812112172444,1,modern
0.6586666666666666,0.6262124134340021,0.3973333333333333,0.7454545454545455,0.6039603960396039,0.6642066420664207,0.49122807017543857,0.10306332012017567,2,modern
0.6533333333333333,0.64251772599766,0.4,0.7076923076923077,0.6074766355140186,0.6666666666666666,0.5882352941176471,0.10389762061834336,3,modern
0.6586666666666666,0.6419387138449879,0.408,0.7053571428571429,0.6037735849056604,0.6823529411764706,0.576271186440678,0.10448334175348283,4,modern
0.6533333333333333,0.6392005920714703,0.4026666666666667,0.7241379310344828,0.5026737967914439,0.7003610108303249,0.6296296296296297,0.10311606485644977,5,modern
