accuracy,macro_f1,mae,f1_birads2,f1_birads3,f1_birads4,f1_birads5,loss,fold,aug
0.44533333333333336,0.34561483943109383,0.6186666666666667,0.32432432432432434,0.43109540636042404,0.5664335664335665,0.06060606060606061,0.19729446450869242,1,baseline
0.416,0.3440444048562319,0.6453333333333333,0.1875,0.423841059602649,0.5474452554744526,0.21739130434782608,0.1981994353532791,2,baseline
0.4666666666666667,0.36200960444313823,0.6026666666666667,0.4642857142857143,0.4344569288389513,0.5492957746478874,0.0,0.19247250298659008,3,baseline
0.4053333333333333,0.2916487836928473,0.6746666666666666,0.24242424242424243,0.38596491228070173,0.5382059800664452,0.0,0.20050290350119274,4,baseline
0.408,0.2928376224137211,0.6346666666666667,0.13114754098360656,0.4329268292682927,0.5447761194029851,0.0625,0.19861198739210764,5,baseline
